uid,latitude,longitude,date,split
soax,34.4384,-119.906,23/09/2020,test
sobn,41.895,-76.23833,09/08/2017,test
sobo,36.177,-79.05456957,01/10/2013,train
socd,45.0889,-96.46497,26/07/2017,test
socu,35.67614034,-79.21903613,17/10/2019,train
sofa,35.88710217,-78.97462772,15/01/2019,train
sofd,35.794,-79.01403378,10/06/2015,train
sofn,35.665734,-79.23836479,21/08/2017,train
sofx,37.2953,-120.85,19/03/2021,train
sofz,35.69578198,-79.18255392,12/11/2015,train
sohe,36.04,-79.08986537,15/08/2018,train
soig,34.9552,-120.487,19/04/2016,test
soij,34.446,-119.876,10/12/2020,test
soik,35.87368569,-78.867249,03/02/2020,train
soje,36.7254,-121.65,15/05/2019,test
sojn,35.7134009,-79.14982868,15/09/2016,train
sokc,35.64050328,-79.28522812,12/10/2021,train
sole,34.8839,-120.494,24/06/2013,test
solq,35.79,-79.0366745,17/06/2021,train
solv,36.9818,-120.221,12/02/2013,test
soog,37.2764,-120.954,03/03/2014,train
soos,35.98,-78.79243188,27/06/2018,train
soox,38.1602,-121.206,10/04/2018,train
soqm,38.41491853,-95.87225908,19/08/2019,test
sorx,37.1145,-120.89,26/10/2021,train
sosa,38.1156,-121.494,21/04/2015,train
sotm,40.443603,-79.438886,23/09/2015,test
soto,35.976,-78.76011884,14/06/2016,train
sotw,35.89269237,-79.01936886,05/08/2021,train
souo,37.4125,-120.759,12/02/2013,train
souq,41.5115,-73.4728,04/06/2015,train
souv,39.20109,-95.47732,23/08/2017,test
souw,47.275208,-91.262665,18/04/2016,test
sovf,36.9128,-121.744,28/01/2021,test
sowm,35.794,-79.01932321,19/07/2016,train
sowv,37.16459,-100.43542,26/09/2016,train
soxa,36.7368,-121.734,28/04/2020,test
soxl,39.12513,-95.14785,30/08/2016,test
soyt,35.79,-79.03247262,11/03/2020,train
sozo,35.435,-78.86153207,23/07/2014,train
spab,35.24,-83.07,03/06/2019,test
spaf,35.51,-79.09663782,11/04/2018,train
spar,37.2486,-120.851,12/05/2015,train
spax,44.76,-86.966667,04/08/2013,train
spdh,45.75,-83.916667,05/08/2018,train
spdk,35.07,-78.88539401,06/06/2018,test
spdp,36.538,-79.06445635,17/07/2014,test
speu,37.2953,-120.85,11/08/2015,train
spgp,37.8717,-121.526,21/07/2020,train
sphr,42.538333,-79.616667,16/08/2014,test
spid,37.5046,-122.249,06/03/2013,train
spim,39.03917524,-95.69083603,11/07/2016,test
spjc,46.69731,-88.08198,27/06/2017,test
spks,36.045,-79.09218877,28/08/2013,train
spkv,37.8717,-121.526,22/08/2017,train
splk,38.8121,-121.774,21/08/2018,train
spmf,41.343441,-73.124386,27/08/2018,train
spnm,39.4981,-84.98684167,14/05/2019,test
spno,35.976,-78.75117061,16/11/2015,train
spoj,35.70986115,-79.15640339,27/07/2016,train
spoo,38.889714,-80.490553,24/07/2014,train
spps,37.9792,-121.57,21/06/2016,train
spqf,35.98,-78.78472646,14/12/2017,train
spre,35.742,-79.21573273,09/09/2015,train
sprl,35.67041819,-79.22966442,22/06/2015,train
spsz,34.20618,-78.92640672,03/06/2014,test
sptk,35.0228,-120.586,19/04/2016,test
sptl,37.8717,-121.526,18/07/2017,train
spuw,37.7475,-97.26444,15/09/2014,train
spwi,37.1951,-120.561,12/02/2013,train
spwj,44.07944,-97.33929,08/08/2017,train
spwz,35.66568,-79.04868694,23/09/2015,train
spxp,35.69580859,-79.18250449,12/10/2015,train
spye,41.5461,-124.0725,26/09/2018,train
spyr,35.65543412,-79.2574957,19/05/2014,train
spzt,35.70717306,-79.16139622,31/08/2016,train
spzy,35.573,-78.93162652,22/05/2013,train
sqba,35.66602676,-79.23782101,20/07/2017,train
sqcj,37.6106,-121.229,08/05/2018,train
sqcp,41.992305,-78.929219,08/06/2016,train
sqed,39.6242,-122.197,22/08/2019,test
sqez,38.8768,-94.70286,02/09/2014,test
sqic,40.38266,-76.03593,14/10/2020,train
sqjd,41.42196,-75.264,20/08/2019,train
sqjx,39.90237,-75.1823,17/08/2017,train
sqlf,41.408881,-80.751385,08/11/2018,test
sqlp,38.25605667,-86.77640306,13/07/2020,train
sqmt,35.63762889,-79.29056698,23/07/2015,train
sqng,41.707665,-73.382964,25/08/2021,train
sqns,35.68524256,-79.20212974,22/04/2015,train
sqpe,35.48,-76.82,01/08/2018,test
sqph,39.75363,-78.6903,14/09/2020,test
sqps,35.66416373,-79.24128139,09/08/2018,train
sqrz,35.48,-79.05847485,09/06/2021,train
sqsi,35.71028698,-79.15561245,22/06/2016,train
sqsj,39.21067,-96.97298,21/09/2015,train
sqts,41.8126,-77.1972,14/06/2018,test
sqtw,35.63975807,-79.28661227,18/10/2017,train
sque,37.4125,-120.759,12/07/2016,train
sqvc,37.66,-120.875,08/04/2014,train
sqvu,36.9599,-121.535,27/04/2021,test
sqwj,47.63043,-101.173,28/08/2017,train
sqwy,36.02,-76.31,30/09/2021,test
sqxa,43.85124,-73.5951,31/08/2017,test
sqxb,35.65436,-79.01240912,24/08/2016,train
sqxj,35.6764331,-79.21849236,22/08/2019,train
sqxq,36.18,-79.05293825,30/05/2018,train
sqxv,41.697709,-73.28029,30/07/2019,train
sqym,35.794,-79.01492359,23/07/2015,train
sqys,43.596667,-78.801667,25/04/2019,train
srac,35.88992833,-78.99724685,11/03/2020,train
srag,38.0455,-121.469,18/02/2020,train
srdd,36.9003,-121.596,13/12/2017,test
srfr,35.88682266,-78.97239066,07/11/2018,train
srfz,32.6094,-116.474,18/09/2013,test
srhi,33.8011,-117.205,09/01/2018,test
srhk,42.14574,-72.51368,01/08/2017,train
srhs,36.9425,-121.445,11/01/2017,test
srif,39.09447,-96.90462,30/06/2014,train
srii,39.3992,-99.42481,25/09/2017,train
srio,48.558833,-86.381117,03/05/2019,test
sriq,38.37080661,-98.79520846,26/08/2013,train
sriy,36.6039,-119.467,13/08/2018,test
srji,36.6039,-119.467,20/02/2018,test
srjr,35.51,-79.09668725,11/04/2018,train
srlh,35.64800862,-79.27128776,16/08/2017,train
srlj,41.501567,-72.224735,25/06/2019,test
srmv,35.69320036,-79.18734901,17/05/2017,train
srmz,36.6902,-121.68,05/12/2018,test
sroj,37.5394,-121.122,10/06/2014,train
srot,36.00756,-78.96741943,11/06/2013,train
sroz,35.88353065,-78.94604311,21/03/2017,train
srqc,36.414449,-104.650005,11/08/2016,train
srrk,43.76838,-70.60856,03/08/2017,test
srsc,35.0164,-120.586,24/04/2017,test
srsg,35.79,-79.02827074,15/01/2019,train
srth,35.69847006,-79.1775611,22/07/2014,train
srtl,35.90123295,-79.08772337,21/08/2017,train
srty,40.650548,-80.382497,14/08/2017,test
sruy,35.87427577,-78.87197167,10/06/2020,train
srxi,44.736667,-86.721667,06/08/2017,train
sryu,35.86197733,-78.77354118,05/05/2014,train
srzc,41.512172,-73.476168,14/07/2015,train
srzd,35.90598462,-79.12575333,09/01/2020,train
ssbg,36.7605,-119.513,17/02/2016,test
ssbn,35.794,-79.00948586,23/06/2014,train
ssca,41.28985,-80.182,21/09/2020,test
sscc,39.7533,-121.971,03/12/2014,test
ssdc,35.7123097,-79.15185547,11/05/2016,train
ssdd,39.94058,-77.45566,07/10/2020,train
ssdy,35.98,-78.77229837,20/04/2017,train
ssft,41.80694,-77.19745,08/09/2020,test
ssfx,35.67190861,-79.22689612,30/12/2014,train
sshd,35.63701676,-79.29170396,12/10/2015,train
sshz,35.65987877,-79.24924024,22/10/2020,train
ssib,37.2639,-120.906,18/12/2019,train
ssif,35.60595,-78.99550692,05/10/2016,train
ssjo,34.21,-78.92292685,25/06/2018,test
ssjw,36.7254,-121.73,27/03/2013,test
sskl,35.68537564,-79.20188257,24/03/2015,train
sskp,35.68896862,-79.195209,13/05/2020,train
sskt,35.86607681,-78.80635134,07/12/2015,train
sskz,41.5161,-123.9992,24/10/2018,train
sslr,35.66791641,-79.23431121,10/08/2016,train
ssmk,37.2953,-120.85,12/05/2020,train
ssng,35.70863687,-79.15867735,13/07/2021,train
ssqv,38.99841,-95.747367,25/06/2018,test
sssj,38.8121,-121.774,17/06/2014,train
sssq,35.66852854,-79.23317423,24/05/2016,train
sstq,35.6467045,-79.27371002,11/07/2018,train
ssuc,35.5621,-119.151,04/04/2019,test
ssuv,34.94,-79.10355856,14/07/2021,test
ssuw,35.794,-79.00973303,23/06/2014,train
ssve,37.4363,-120.036,02/03/2018,test
ssvp,35.89505268,-79.03825956,20/05/2015,train
ssvx,36.42,-79.07617218,09/05/2019,test
sswf,35.88045604,-78.92143548,12/10/2015,train
sswk,39.400181,-99.45699,25/06/2018,train
ssxk,36.8686,-120.182,07/11/2017,test
ssya,35.89247497,-79.01762892,12/07/2021,train
sszm,36.13,-79.11107251,23/06/2020,train
stbl,36.8905,-121.801,28/02/2014,test
stbp,35.794,-79.01284737,22/04/2015,train
stbr,35.28,-79.04458393,18/05/2021,train
stci,43.443333,-77.438333,15/08/2015,test
sten,35.68508288,-79.20242635,06/05/2015,train
steu,35.65939971,-79.25013005,28/04/2021,train
stgb,38.51586531,-95.73903003,27/08/2018,test
stgc,44.88032,-99.74593,07/07/2017,test
stgg,45.26693,-92.53087,29/08/2017,test
sthz,45.33344,-69.26659,20/07/2017,train
stil,35.89710241,-79.05466464,07/12/2015,train
stjp,35.90660575,-79.13072457,11/03/2020,train
stln,37.9893,-121.463,16/06/2015,train
stmj,35.57,-78.94430317,28/08/2018,train
stmr,38.37080661,-98.79520846,31/08/2015,train
stmz,40.77949407,-85.63747222,17/08/2020,train
stnc,35.87731932,-78.89633074,13/08/2020,train
stnd,41.49718,-86.7819,25/07/2017,train
stny,35.7202941,-79.13702531,30/09/2019,train
stqn,35.61,-78.95026866,01/05/2018,train
stsp,35.65708423,-79.2544308,27/06/2013,train
stuh,35.63741598,-79.29096245,06/08/2015,train
stui,35.66139581,-79.24642251,09/01/2020,train
stum,35.89272343,-79.01961742,05/08/2021,train
stvw,36.79869,-107.60926,18/10/2017,train
stvy,37.29245,-77.89349,19/07/2017,test
stwg,35.68468366,-79.20316785,10/06/2015,train
stwk,35.976,-78.73725114,10/12/2014,train
stww,37.4363,-120.036,11/06/2019,test
stwy,41.45032,-71.51382,10/08/2017,test
stxd,35.95,-79.24,02/05/2018,train
suag,41.006794,-81.003795,09/07/2019,test
sucw,37.6003,-121.224,14/05/2013,train
sucy,35.2469,-120.682,21/05/2019,test
sudu,48.15395,-117.3185,01/08/2017,test
suet,35.69099134,-79.19145202,06/12/2018,train
sufa,44.96412,-116.463,13/07/2017,train
sufk,35.86284692,-78.78050091,22/07/2014,train
sufl,38.3677,-121.521,07/03/2016,train
suge,35.79,-79.02965489,02/07/2019,train
suhb,35.71108542,-79.15412943,05/10/2016,train
suhh,34.16,-79.12175023,30/07/2014,test
suhj,35.72194421,-79.1339604,27/08/2018,train
suhm,38.31806,-96.99139,21/06/2021,train
suir,48.95316,-114.3227,09/08/2017,test
sukl,35.98,-78.82499348,22/07/2020,train
sukx,35.67347887,-79.22397952,24/05/2021,train
sulb,41.50357,-111.02256,27/07/2021,train
sumz,35.47745,-76.81692,11/04/2016,test
sunj,38.1156,-121.494,02/12/2019,train
suqu,34.85,-78.83,19/02/2020,test
sury,39.006878,-80.472104,24/07/2018,train
susb,35.62927188,-79.30608922,30/12/2014,train
susz,35.3575,-120.812,25/09/2018,test
suuj,35.65184114,-79.26416928,24/09/2015,train
suvk,38.76881669,-75.19656666,10/10/2018,train
suwa,35.66344514,-79.2426161,19/02/2019,train
suwr,40.963713,-80.382296,06/11/2019,test
suxi,35.65210728,-79.26367494,24/08/2015,train
suxq,38.51613412,-95.70697032,16/10/2017,test
suzl,37.6106,-121.229,09/08/2016,train
suzm,35.91213384,-79.17496858,17/10/2013,train
svbo,35.68649345,-79.19980635,08/11/2021,train
svbt,39.09447,-96.90462,21/08/2017,train
svci,35.88902768,-78.99003856,17/10/2019,train
svcn,35.98,-78.8274791,16/09/2020,train
svdn,38.76050002,-75.20283333,22/05/2019,train
svdu,41.70986917,-85.0363,19/06/2017,train
sved,39.1873,-121.908,13/05/2015,train
svel,37.4368,-121.133,04/12/2014,train
svfh,33.8365333,-95.6393,29/08/2018,test
svfs,36.16,-79.10044423,28/09/2020,train
svfv,35.89110848,-79.0066922,24/09/2020,train
svge,35.65436,-79.00992351,13/07/2016,train
svgn,36.42,-79.07691369,28/08/2019,test
svhf,35.90207148,-79.09443454,11/04/2018,train
svhq,35.62663703,-79.31098318,07/12/2015,train
svhr,35.6343819,-79.29659791,22/06/2015,train
svim,35.794,-79.0158134,24/08/2015,train
svky,46.7324,-96.07605,07/09/2017,test
svlu,42.125377,-80.146491,29/08/2018,test
svme,35.63259872,-79.29990998,24/05/2016,train
svnn,35.036,-79.11784496,20/04/2021,test
svoa,35.51,-79.04082695,11/05/2021,train
svol,34.73475,-77.44025,15/10/2015,test
svpp,36.045,-79.09159556,27/06/2013,train
svqn,35.68836,-78.69474707,10/08/2016,train
svrc,45.24231,-88.53212,23/08/2017,test
svrj,35.381115,-104.229171,25/05/2015,test
svtb,35.976,-78.71289208,14/05/2013,train
svte,39.3092,-121.595,20/11/2013,train
svtt,41.37989,-75.31613,17/08/2020,train
svtu,36.16,-79.10049366,28/09/2020,train
svty,35.63648446,-79.29269264,09/05/2016,train
svue,41.408881,-80.751385,06/09/2018,test
svut,40.962214,-81.113885,16/08/2019,test
svvm,37.16459,-100.43542,15/06/2015,train
svwf,37.4312,-120.995,10/12/2013,train
svxy,35.44,-78.87594866,14/08/2019,train
svzl,37.74668,-97.77936,29/06/2020,train
svzm,35.63054939,-79.30371639,24/08/2015,train
swau,35.44,-78.87321448,19/06/2019,train
swaz,37.8817,-121.249,19/07/2016,train
swba,36.03,-78.69251001,09/12/2020,train
swbt,39.3092,-121.595,18/04/2018,train
swcg,41.588742,-78.526803,07/05/2014,train
swdg,35.79,-79.02505754,21/02/2018,train
swdl,37.61429993,-97.62981051,30/07/2018,train
swhf,35.88837549,-78.98481876,22/08/2019,train
swhj,36.8739,-121.745,02/03/2018,test
swhx,35.68274078,-79.20677653,09/05/2016,train
swhy,41.819467,-72.423353,04/11/2021,test
swim,39.077955,-96.88081,15/07/2019,train
swit,35.62671687,-79.31083487,07/12/2015,train
swjn,39.1853,-121.704,17/06/2015,train
swjx,34.2127,-78.91696137,13/05/2013,test
swkf,41.806875,-77.197492,16/10/2018,test
swkx,37.2953,-120.85,09/10/2018,train
swmk,36.74713,-105.49796,03/10/2017,train
swna,39.077955,-96.88081,22/07/2019,train
swnd,35.90756851,-79.13842999,24/09/2020,train
swnk,37.4555,-120.722,12/05/2015,train
swnl,36.9044,-121.75,18/09/2019,test
swnu,39.01195,-95.61955,19/08/2019,test
swrs,38.2399,-121.565,23/04/2015,train
swum,40.997554,-81.076051,27/06/2017,test
swuw,35.98,-78.79516606,16/08/2018,train
swvk,36.20983,-76.72677,26/01/2016,test
swwm,35.6849498,-79.20267352,20/05/2015,train
swxm,35.66395082,-79.24167686,18/10/2018,train
swxt,35.67944056,-79.21290633,06/12/2017,train
swzj,40.82201,-77.46996,02/08/2018,test
sxad,35.90744428,-79.13743574,13/08/2020,train
sxan,36.3559,-119.279,10/02/2016,test
sxdn,34.6721,-120.492,18/03/2020,test
sxdy,35.98,-78.84214425,18/11/2021,train
sxeb,35.06,-79.11720231,09/12/2020,test
sxes,37.5582,-121.164,09/08/2016,train
sxfm,35.69759178,-79.17919242,11/02/2015,train
sxfu,34.9414,-120.573,15/12/2016,test
sxgf,41.5777,-71.7909,01/08/2019,test
sxhf,36.11,-78.90254478,21/05/2018,train
sxhz,35.60595,-78.98879575,25/05/2016,train
sxib,37.1145,-120.89,04/12/2014,train
sxik,35.5621,-119.151,16/03/2016,test
sxiw,42.10683,-71.13425,26/07/2017,train
sxkc,39.267492,-79.997219,21/08/2019,test
sxkh,35.79,-79.02253641,17/05/2017,train
sxko,35.88340643,-78.94504886,21/03/2017,train
sxlr,35.67677909,-79.21784972,02/07/2019,train
sxlv,37.6003,-121.224,13/02/2018,train
sxnc,35.62807422,-79.30831375,10/06/2015,train
sxnf,38.31806,-96.99139,29/04/2019,train
sxpp,36.5,-79.06742238,19/09/2019,test
sxpy,35.48,-76.82,17/06/2021,test
sxpz,35.86036238,-78.76061596,10/07/2013,train
sxqb,35.72141192,-79.13494908,16/09/2013,train
sxrr,35.87815785,-78.90304191,24/03/2015,train
sxrs,43.466667,-82,09/08/2016,train
sxrx,36.54,-79.06470352,28/05/2019,test
sxsg,41.02672,-77.6482,16/09/2020,test
sxtl,35.47727,-78.88912244,29/07/2016,train
sxuf,35.51,-79.09416612,11/04/2018,train
sxxb,36.055,-78.763,27/02/2013,train
sxyi,35.69674011,-79.1807743,07/07/2015,train
sxyv,35.71292184,-79.15071849,15/06/2021,train
syaa,35.79,-79.03286809,18/05/2020,train
sybn,47.513817,-87.545117,15/05/2018,test
sybx,38.76050002,-75.20283333,26/07/2017,train
sycm,35.88676055,-78.97189354,07/11/2018,train
sydv,41.90588,-76.16548,10/08/2017,test
syft,37.2486,-120.851,13/10/2020,train
sygh,38.1602,-121.206,20/05/2020,train
sygr,35.04,-79.12076156,25/06/2019,test
sygs,35.70163721,-79.17167847,29/01/2013,train
sygz,35.706694,-79.16228603,05/10/2016,train
syhw,35.9033448,-79.10462557,07/11/2018,train
syic,37.8817,-121.249,06/01/2016,train
syip,37.7475,-97.26444,31/08/2015,train
syjg,34.4384,-119.906,29/05/2013,test
syjt,35.742,-79.20305607,06/05/2015,train
sykq,37.4271,-120.674,15/10/2013,train
sykw,35.86039344,-78.76086452,10/07/2013,train
sylg,35.57,-78.94032618,11/06/2018,train
symv,35.98,-78.7981488,30/11/2018,train
syor,36.21,-76.73,24/09/2020,test
syow,37.98084,-81.07172,13/09/2017,train
syoy,26.42267,-81.49335,15/06/2017,train
sypk,38.2408,-121.152,07/03/2016,train
syte,40.11487,-75.85933,21/07/2021,train
syth,38.41404028,-86.6678775,16/08/2021,train
sytm,46.4318,-124.0352,05/07/2017,test
syud,35.28,-79.04502883,21/07/2021,train
syuk,35.68739835,-79.1981256,24/05/2021,train
syxd,39.16522,-96.91105,07/07/2014,train
syxe,35.66576062,-79.23831535,16/08/2017,train
syxj,35.60595,-78.99476123,15/09/2016,train
syyc,34.9576,-120.631,24/09/2018,test
syyf,35.85753623,-78.73799683,15/07/2014,train
syyq,38.76050002,-75.20283333,08/08/2018,train
szaf,40.412,-76.08862,28/10/2020,train
szaw,35.68225,-79.07802,23/07/2015,train
szbj,35.976,-78.71090359,24/04/2013,train
szdw,41.5036,-72.4071,13/09/2018,test
szef,38.52870334,-75.48096333,06/08/2020,train
szei,35.72,-78.72010038,28/06/2017,train
szem,37.0062,-120.6,13/10/2020,test
szhs,39.16522,-96.91105,03/08/2015,train
szip,39.7533,-121.971,19/06/2019,test
szjq,35.61,-78.99848966,15/06/2021,train
szju,41.5161,-123.9992,25/09/2018,train
szkj,35.69264145,-79.18838712,18/10/2017,train
szkn,39.02235564,-86.48165556,16/05/2016,train
szlb,35.677338,-79.21681161,10/04/2019,train
szlq,35.79,-79.02199264,21/03/2017,train
szlw,39.89589,-98.04562,08/07/2019,test
szmf,39.6375,-95.457,02/07/2018,test
szmp,38.9725,-94.67293,03/10/2016,test
szow,47.343917,-85.620633,13/04/2013,test
szpb,40.82113,-77.47226,18/10/2018,test
szpx,35.88747485,-78.97761046,10/04/2019,train
szqh,38.84318,-94.84443,18/08/2014,test
szqi,35.5,-79.09564914,18/05/2017,train
szqk,45.75,-83.916667,10/08/2014,train
szqz,35.68225,-79.07802,12/10/2015,train
szrh,40.3777,-120.395,15/06/2016,test
szsx,37.9674,-121.464,16/03/2021,train
szum,39.70337,-78.65291,29/08/2017,test
szus,35.66669213,-79.23658517,21/03/2017,train
szuw,41.512172,-73.476168,03/08/2017,train
szva,37.4583,-120.967,12/05/2020,train
szwh,41.798303,-72.428591,13/08/2019,test
szxi,35.69854991,-79.1774128,16/07/2014,train
tabi,40.72010333,-85.1058325,18/05/2020,train
taca,41.707665,-73.382964,14/07/2015,train
tadh,35.794,-79.01739528,27/01/2016,train
tads,35.68225,-79.07802,30/12/2014,train
tael,35.794,-79.02055905,21/11/2016,train
tafk,37.8189,-121.358,08/12/2015,train
tago,35.91210278,-79.17472002,17/10/2013,train
tagv,37.46131,-78.18866,21/06/2017,test
taiu,36.21,-76.73,18/08/2020,test
takc,48.5905,-86.3385,24/08/2016,test
takk,36.3169,-119.225,21/06/2018,test
takv,41.840964,-79.009164,15/10/2015,train
taky,38.86469213,-96.18762946,01/10/2018,train
tali,35.9024131,-79.09716872,13/06/2018,train
talw,37.16459,-100.43542,07/07/2014,train
tanb,37.0062,-120.6,09/07/2019,test
tanz,36.54,-79.06519786,11/07/2019,test
taor,35.63286487,-79.29941564,06/04/2016,train
taoy,37.8817,-121.249,16/03/2021,train
tapl,38.3677,-121.521,25/04/2017,train
taqb,38.77018331,-75.16241666,12/09/2018,train
tarb,35.86797126,-78.82151361,18/10/2016,train
taro,36.7368,-121.734,28/02/2014,test
tash,35.6760605,-79.21918444,17/10/2019,train
tasp,35.55,-79.02,11/06/2018,train
tatc,33.4742,-117.138,14/05/2014,test
tatg,39.74693889,-87.07598056,16/05/2017,train
tatu,35.68614746,-79.20044899,12/11/2015,train
tauq,33.3981,-117.263,04/03/2019,test
tavg,35.62796776,-79.30851148,22/06/2015,train
tavi,35.66775672,-79.23460781,20/09/2016,train
tavl,35.69985403,-79.17499054,18/09/2013,train
tavu,35.90610885,-79.12674758,09/01/2020,train
tavv,38.86469213,-96.18762946,06/08/2018,train
taxg,45.75,-83.916667,06/08/2013,train
tayi,35.67464992,-79.22180443,15/07/2020,train
tazf,35.64079604,-79.28468434,05/08/2021,train
tazh,35.63353023,-79.2981798,24/09/2015,train
tbaf,37.4806,-121.031,09/06/2020,train
tbbh,37.8189,-121.358,06/01/2016,train
tbbx,37.1145,-120.89,10/06/2014,train
tbdp,39.21067,-96.97298,02/09/2014,train
tbem,36.06,-78.76,26/02/2019,train
tbeq,37.3204,-120.983,12/09/2017,train
tbeu,35.63603201,-79.29353301,07/06/2016,train
tbff,35.68225,-79.07802,21/06/2016,train
tbfk,41.697709,-73.28029,27/07/2017,train
tbfn,39.4159,-99.43133,25/09/2017,train
tbfr,36.9818,-120.221,09/05/2017,test
tbgq,41.33056393,-85.38360833,19/06/2017,train
tbhd,35.92,-76.23,08/08/2018,test
tbhe,35.6539437,-79.260264,25/11/2014,train
tbht,35.51,-79.09466046,19/07/2018,train
tbis,35.93,-78.84438131,04/08/2017,train
tbjn,37.2486,-120.851,12/08/2014,train
tbjv,35.69705948,-79.18018109,22/06/2015,train
tbkc,41.33056393,-85.38360833,18/07/2016,train
tbkg,35.742,-79.2224439,27/01/2016,train
tbll,37.7705,-121.292,21/04/2015,train
tblo,44.09,-86.766667,04/04/2019,train
tbma,35.87334407,-78.86451482,14/11/2019,train
tbme,39.21067,-96.97298,14/08/2017,train
tbmg,40.4189,-122.214,21/02/2018,train
tbmj,42.253333,-81.106667,06/04/2016,test
tbnp,48.70292,-122.4533,05/09/2017,test
tbnv,35.79,-79.02614508,13/06/2018,train
tbnx,35.66568,-79.04759939,26/06/2015,train
tbny,39.21067,-96.97298,03/10/2016,train
tbpd,35.029745,-104.687738,07/08/2019,test
tbpu,37.2583,-120.475,15/07/2020,train
tbrg,38.5901,-121.731,18/07/2013,train
tbry,35.67140293,-79.22783537,24/03/2015,train
tbsv,33.1303,-117.192,08/01/2015,test
tbtf,36.13,-79.11196232,18/08/2020,train
tbtu,34.9576,-120.631,26/03/2013,test
tbub,37.4125,-120.759,10/03/2020,train
tbwj,34.6439,-120.43,22/04/2020,test
tbwr,35.68087776,-79.2102369,21/03/2017,train
tbwt,35.85939963,-78.75291054,23/04/2013,train
tbwz,37.515,-121.012,14/04/2015,train
tbyq,36.313,-79.11487892,26/02/2020,test
tcbj,39.1766,-122.189,21/01/2015,train
tcbl,35.64891352,-79.26960701,14/02/2017,train
tcbw,35.90912134,-79.15085808,12/07/2021,train
tcca,36.5,-79.06677974,11/07/2019,test
tcct,35.71302829,-79.15052076,15/06/2021,train
